1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
5507,8316,13038,14850,19970,21777,29948,35203,44488,46154,44640,48613,51082,56931,61162,69821,71049,79184,87864,86316,89405,92606,99494,109243,117350,126241,131997,137074,145551,146744,148323,146754,155761,161547,168810,175609,185387,187390,191977,201573,203757,206841,205247,212122,220426,221834,230887,232056
219080,330240,517920,589200,792800,863880,1188703,1397703,1766975,1832415,1832415,1990135,2087695,2320455,2488495,2832790,2880710,3204097,3549229,3549229,3671589,3798429,4072749,4460535,4782805,5136356,5365396,5567276,5904309,5950829,6012789,6012789,6370969,6601209,6889803,7160563,7549506,7628426,7810706,8192387,8278547,8400707,8400707,8674507,9004637,9059757,9419772,9465332
