1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1825,1707,1517,1353,1207,1094,925,808,612,486,1890,1702,1501,1330,1176,992,848,651,452,1890,1741,1548,1408,1303,1157,1046,936,814,703,555,431,1889,1755,1625,1499,1348,1209,1023,869,717,540,406,1889,1706,1543,1432,1263,1135,979,865,711,537,396,1888,1694,1512,1343,1199,1052,864,675,547,438,1889,1737,1573,1371,1175,1049,917,760,606,482,1890,1707,1560,1376,1255,1065,949,752,599,400,1888,1742,1548,1380,1231,1125,994,825,714,540,376,1888,1686,1561,1381,1227,1062,897,694,494,1890,1686,1529,1393,1275,1167,979,777,667,562,442,1889,1724,1543,1395,1247,1136,982,804,614,446,1889,1735,1551,1396,1280,1156,989,817,694,518,374,1888,1751,1586,1398,1205,1089,972,855,710,554,433,1889,1774,1577,1438,1298,1117,967,765,643,495,1890,1744,1603,1414,1230,1031,884,772,600,405,1889,1746,1600,1432,1314,1129,993,836,701,562,402,1889,1717,1601,1406,1258,1089,979,819,615,477,1890,1717,1525,1407,1285,1126,947,825,656,522,341,1887,1777,1608,1406,1290,1127,928,772,634,459,1890,1747,1596,1425,1246,1100,901,705,506,326,1887,1748,1607,1421,1302,1103,946,742,549,419,1889,1726,1548,1385,1188,985,800,641,462,1890,1740,1615,1472,1292,1103,960,798,662,500,1890,1692,1550,1347,1148,1029,831,672,505,383,1888,1691,1508,1350,1227,1043,871,681,557,360,1888,1782,1626,1470,1353,1207,1068,879,730,552,408,1889,1746,1581,1454,1286,1117,980,833,719,559,448,1889,1730,1570,1406,1252,1058,897,725,574,429,1889,1698,1529,1411,1288,1139,999,801,659,525,380,1888,1695,1582,1416,1242,1079,952,824,719,571,461,1890,1758,1583,1474,1357,1248,1088,965,798,619,453,1890,1727,1616,1454,1288,1147,948,832,678,556,360,1888,1708,1530,1418,1222,1031,834,648,505,308,1887,1747,1583,1474,1332,1155,998,797,603,495,1890,1730,1584,1426,1254,1054,888,775,624,431,1889,1771,1607,1412,1217,1046,862,699,502,311,1887,1717,1596,1399,1227,1108,989,873,705,590,451,1890,1763,1584,1463,1291,1182,1061,901,714,569,445,1889,1692,1553,1380,1241,1106,929,822,694,493,1890,1770,1595,1490,1378,1202,1039,926,732,535,419,1889,1689,1516,1330,1127,963,793,635,472,1890,1731,1608,1411,1209,1098,943,761,594,445,1889,1775,1571,1426,1312,1125,939,763,628,491,1890,1781,1652,1468,1330,1135,964,849,713,598,446,1889,1775,1630,1481,1357,1248,1049,928,777,623,502,363,1888,1708,1577,1463,1335,1226,1044,920,782,607,486,1890,1717,1548,1428,1245,1091,979,858,722,524
2000,3200,4400,5600,6800,8000,9200,11217,12417,14545,15745,-44815,-43615,-42415,-41215,-40015,-37950,-36750,-34737,-32669,-94589,-93389,-92189,-90989,-88815,-86805,-84716,-83516,-82316,-80269,-79069,-77869,-140629,-138529,-137329,-135403,-134203,-132026,-130826,-129626,-127467,-126267,-125067,-188827,-187627,-185597,-184397,-182292,-181092,-178951,-176892,-175692,-174492,-173292,-237452,-235263,-233109,-231909,-230709,-229509,-228309,-226301,-224330,-223130,-285610,-283653,-281479,-280279,-278118,-275969,-274769,-273569,-272369,-270312,-331032,-329832,-327869,-326669,-324473,-323273,-321312,-319122,-317922,-316722,-380722,-379522,-377589,-376389,-375189,-373184,-371050,-369850,-368650,-367450,-366250,-431210,-429111,-427911,-425983,-424783,-422742,-421542,-420342,-419142,-479382,-477306,-476106,-474906,-473706,-471761,-470561,-469361,-468161,-466961,-465761,-528081,-526150,-524950,-523750,-522550,-521350,-520150,-518950,-517750,-516550,-578710,-577510,-576310,-574164,-572964,-571764,-569775,-567587,-566387,-565187,-563987,-629027,-627827,-626627,-625427,-624227,-623027,-621827,-620627,-619427,-618227,-616134,-678814,-677614,-676414,-675214,-674014,-672814,-671614,-670414,-669214,-668014,-728214,-727014,-725004,-723804,-722604,-721404,-719222,-717310,-716110,-714030,-777830,-776630,-775430,-774230,-773030,-771830,-770630,-768653,-766553,-765353,-764153,-828073,-826873,-825673,-824473,-823273,-822073,-820873,-819673,-818473,-817273,-878193,-876993,-875793,-874593,-873393,-872193,-870993,-869793,-868593,-867393,-865238,-931598,-930398,-929198,-927998,-926798,-925598,-924398,-923198,-921998,-920798,-982438,-981238,-980038,-977927,-976727,-974619,-972646,-970671,-969471,-967446,-1034406,-1033206,-1032006,-1030806,-1029606,-1027439,-1025328,-1024128,-1021964,-1019795,-1083035,-1081835,-1079781,-1077617,-1076417,-1074315,-1073115,-1071119,-1068990,-1130510,-1128603,-1127403,-1126203,-1125003,-1122981,-1121781,-1119793,-1118593,-1116545,-1176545,-1175345,-1173335,-1172135,-1170935,-1169735,-1168535,-1167335,-1166135,-1164170,-1228850,-1227650,-1226450,-1225250,-1224050,-1222850,-1220935,-1219735,-1218535,-1217335,-1282935,-1280807,-1279607,-1278407,-1277207,-1275234,-1273267,-1271082,-1268893,-1267693,-1265599,-1329279,-1328079,-1326879,-1325679,-1323549,-1321528,-1319365,-1318165,-1316965,-1315765,-1314565,-1376645,-1375445,-1374245,-1373045,-1370925,-1368768,-1367568,-1365572,-1363464,-1361461,-1424301,-1422345,-1421145,-1419945,-1418745,-1417545,-1415544,-1414344,-1413144,-1411944,-1409845,-1474645,-1472651,-1471451,-1470251,-1468269,-1466246,-1465046,-1462950,-1460955,-1458815,-1457615,-1519175,-1517975,-1515884,-1514684,-1513484,-1512284,-1510160,-1508192,-1506055,-1504855,-1503655,-1565535,-1564335,-1563135,-1560988,-1558894,-1557694,-1555736,-1553722,-1552522,-1550546,-1549346,-1614946,-1613746,-1612546,-1610431,-1609231,-1607166,-1605966,-1604766,-1603566,-1602366,-1670046,-1668134,-1666215,-1665015,-1662949,-1661749,-1660549,-1658563,-1657363,-1656163,-1716363,-1714258,-1712319,-1711119,-1709919,-1707910,-1706710,-1705510,-1704310,-1703110,-1765870,-1764670,-1763470,-1761521,-1760321,-1759121,-1757921,-1756721,-1755521,-1754321,-1821881,-1819817,-1818617,-1817417,-1816217,-1815017,-1813059,-1811148,-1809948,-1808748,-1806752,-1868712,-1867512,-1866312,-1865112,-1863912,-1862712,-1861512,-1859432,-1857460,-1856260,-1855060,-1917260,-1916060,-1914860,-1912846,-1910694,-1909494,-1908294,-1907094,-1905894,-1904694,-1964974,-1963774,-1962574,-1960514,-1958404,-1957204,-1956004,-1954804,-1952657,-1950710,-1949510,-2012750,-2011550,-2010350,-2008215,-2006257,-2005057,-2003857,-2001718,-2000518,-2061638,-2060438,-2059238,-2058038,-2056838,-2055638,-2054438,-2053238,-2052038,-2050838,-2113038,-2111838,-2109681,-2107490,-2106290,-2104138,-2102938,-2101738,-2099675,-2098475,-2158835,-2157635,-2156435,-2154390,-2153190,-2151990,-2150790,-2149590,-2148390,-2146344,-2145144,-2207304,-2206104,-2204071,-2202871,-2201671,-2200471,-2199271,-2197291,-2196091,-2194891,-2192938,-2190860,-2256340,-2255140,-2253940,-2251885,-2250685,-2249485,-2248285,-2246181,-2244981,-2243022,-2241015,-2301575,-2300375,-2299175,-2297975,-2296775,-2295575,-2294375,-2293175,-2291975,-2290775
