1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0,0,0,0,0,0,0,0,1502,0,0,0,0,0,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,1501,0,0,0,0,0,0,0,0,0,0,1676,0,0,0,0,0
108,169,194,174,120,202,178,192,165,110,166,113,132,152,191,186,138,130,105,109,110,116,119,110,107,131,118,136,203,159,192,110,171,114,129,149,180,179,128,148,164,204,113,165,190,129,113,179
4195,3592,6374,2280,1276,2858,8255,4027,2549,0,1424,4708,5186,8691,5804,7493,6751,4518,1849,5955,0,5075,1611,7293,9341,9955,6997,9297,2199,9771,6494,0,4941,2020,1198,3331,9116,2936,4175,9449,7873,7714,0,3529,6127,3238,4203,3542
