1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1200,2042,2047,1200,1200,1200,2029,2050,1200,1200,0,1200,1200,1200,1200,2170,1200,1200,2003,2006,1934,0,1200,1200,2023,1200,1200,1200,2057,1965,1200,0,2011,2068,2030,1200,1200,1992,1200,2139,1200,2176,0,2099,1200,1200,1200,1200
0,0,0,0,0,0,0,0,0,0,151500,0,0,0,0,0,0,0,0,0,0,166500,0,0,0,0,0,0,0,0,0,154200,0,0,0,0,0,0,0,0,0,0,161200,0,0,0,0,0
