1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1876,1709,1514,1345,1189,1082,916,720,579,455,1890,1717,1610,1422,1310,1190,1014,838,692,522,353,1888,1763,1573,1466,1281,1083,893,775,611,502,340,1887,1718,1550,1442,1242,1131,944,810,677,565,427,1889,1753,1586,1427,1312,1136,1022,849,701,582,452,1890,1739,1535,1414,1270,1139,988,841,671,545,377,1888,1699,1549,1347,1231,1032,850,721,607,438,1889,1691,1506,1396,1223,1079,902,781,647,540,386,1888,1700,1531,1346,1192,1083,923,795,619,447,1889,1731,1604,1477,1307,1165,1026,878,753,626,458,1890,1704,1592,1474,1344,1198,1004,872,712,573,424,1889,1703,1573,1380,1263,1104,966,828,627,480,1890,1705,1570,1410,1243,1105,936,822,709,555,441,1889,1750,1577,1460,1327,1196,1014,901,767,622,497,1890,1742,1567,1416,1259,1109,977,816,647,450,1889,1704,1547,1369,1191,1066,874,709,593,430,1889,1704,1593,1425,1302,1120,1000,860,704,516,368,1888,1741,1563,1434,1309,1170,985,811,629,486,1890,1706,1559,1373,1235,1098,910,747,605,453,1890,1700,1536,1351,1213,1047,899,758,616,465,1890,1781,1618,1433,1274,1119,971,863,679,571,428,1889,1762,1605,1413,1232,1056,885,701,585,410,1889,1782,1608,1469,1340,1205,1052,868,681,521,412,1889,1697,1493,1350,1209,1073,918,804,605,434,1889,1765,1601,1407,1241,1105,901,736,570,368,1888,1700,1567,1366,1162,1003,862,686,509,321,1887,1748,1620,1456,1330,1202,1020,898,773,618,448,1889,1769,1572,1421,1268,1096,947,762,587,443,1889,1767,1624,1508,1321,1180,1016,838,698,500,1890,1758,1643,1503,1306,1126,981,875,752,606,411,1889,1715,1570,1386,1216,1071,963,789,684,505,395,1888,1735,1620,1482,1283,1102,977,804,664,491,1890,1732,1551,1375,1213,1103,901,757,614,418,1889,1747,1630,1510,1358,1198,1031,896,728,554,384,1888,1771,1607,1458,1264,1133,960,798,624,476,1890,1729,1570,1397,1194,1085,967,765,656,518,373,1888,1699,1507,1341,1231,1126,933,740,610,493,1890,1694,1518,1400,1287,1117,916,779,587,437,1889,1782,1602,1418,1223,1064,879,770,616,433,1889,1767,1596,1393,1190,1064,958,765,653,465,1890,1780,1637,1514,1375,1221,1052,892,735,560,451,1890,1760,1569,1387,1272,1124,963,831,701,533,352,1888,1737,1623,1429,1230,1109,973,864,754,619,420,1889,1723,1603,1460,1292,1117,987,798,638,507,354,1888,1747,1563,1439,1275,1155,1038,837,724,577,430,1889,1742,1575,1374,1205,1059,865,720,575,406,1889,1720,1606,1474,1345,1169,983,827,715,558,393,1888,1712,1528,1371,1262
2000,3200,4400,5600,6800,8000,9200,10400,12549,13749,14949,1044,2244,4165,5365,7305,8505,9705,10905,12105,14092,16108,1285,3254,4454,6589,7789,8989,10189,11389,12589,13789,14989,49,1249,2449,4402,5602,6802,8002,9202,11382,12582,14737,580,1780,2980,4180,5380,7442,8642,9842,11042,12242,14323,391,1591,2791,3991,6104,7304,9376,10576,11776,13827,15740,1133,2333,3533,4733,6862,8062,9262,11163,12363,13563,-495,705,2813,4754,5954,8013,9982,12156,13356,14556,15756,1230,2430,4340,6495,7695,8895,10095,11295,12495,13695,-282,1741,2941,4141,5341,7533,8733,10775,12700,13900,15100,1222,3398,5446,6646,7846,9046,10246,11446,13401,14601,16674,2490,3690,5770,7791,8991,10191,11391,13583,14783,15983,2303,3503,5493,6693,7893,9093,11019,12219,13419,14619,15819,1788,2988,4188,6253,7453,8653,9853,11763,13788,14988,16188,2661,4735,5935,7135,9313,11360,12560,14627,15827,17812,3862,5062,6262,8304,9504,10704,12769,14818,16803,18920,4790,5990,7190,9369,11324,13421,14621,16616,18611,19811,21011,6323,8226,10132,12099,13299,14499,16639,18642,19842,21919,8293,9493,10693,11893,13093,14293,15493,17405,19507,20707,6784,8756,9956,11156,13348,15461,17450,18650,20802,22002,8187,9387,10587,12523,14555,16572,17772,19885,21843,23944,25865,11717,12917,14117,15317,16517,17717,19637,20837,22823,24023,9713,11679,12879,14079,15279,16479,17679,19625,20825,22025,23931,9639,10839,12039,13239,14439,15639,16839,18039,19239,20439,6345,8436,10598,11798,12998,14198,15398,16598,17798,18998,4310,5510,6710,8851,10773,11973,13173,14373,15573,16773,1662,3585,4785,5985,7185,8385,9585,10785,11985,13967,15167,1199,3101,5125,6325,7525,9536,11651,13830,15030,16230,2217,4286,5486,6686,7886,9086,11157,13146,14346,15546,2046,3957,5157,6357,7557,8757,9957,11157,12357,13557,14757,456,1656,2856,4056,6075,8180,10173,12238,14407,16328,17528,3083,5139,6339,8396,9596,10796,11996,13196,14396,16330,2749,3949,5149,6349,7549,8749,9949,11996,13196,14396,158,1358,3546,4746,6732,7932,9132,10332,11532,13590,14790,246,2251,3451,4651,6793,7993,9193,10393,11593,12793,-923,1073,2273,3473,4673,5873,7895,9095,10295,11495,12695,-1948,-748,452,1652,2852,4822,7021,8221,9421,10621,-2942,-951,249,1449,3473,4673,5873,7073,8273,9473,-4594,-2650,-1450,614,2599,3799,5894,7094,9013,10213,-3890,-2690,-688,1350,3362,5551,6751,7951,10000,11200,-2615,-710,490,2533,3733,4933,6133,7333,9461,11420,12620,-1321,-121,1079,2279,3479,5417,7544,9604,10804,12004,13204,-1628,-428,772,2970,4170,5370,6570,7770,9795,11881,13081,-1139,61,1261,2461,3661,5601,6801,8001,9201,11177,12377,-2437,-291,909,2109,3309,5457,7569,8769,10730,11930,14000,-130,1070,3150,4350,5550,6750,8791,10762,11962,13162,-1184,16,1216,2416,3616,5680,6880,8846,10778,11978,13178,-1285,-85,2010,4110,5310
