1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1818,1634,1483,1323,1194,1089,950,756,650,510,340,1887,1705,1556,1404,1221,1083,879,763,601,465,1890,1715,1606,1490,1317,1144,1036,885,743,596,439,1889,1698,1579,1458,1265,1099,897,777,645,536,388,1888,1776,1635,1498,1343,1215,1096,908,799,672,567,439,1889,1713,1517,1405,1212,1073,889,719,546,385,1888,1761,1625,1439,1308,1114,934,772,654,525,366,1888,1686,1505,1305,1142,940,780,658,550,372,1888,1689,1539,1340,1193,1039,902,702,506,346,1887,1683,1480,1362,1207,1042,926,742,591,477,1890,1690,1551,1413,1220,1067,951,818,623,426,1889,1778,1641,1533,1353,1170,995,859,720,600,442,1889,1737,1582,1449,1271,1124,972,839,731,576,468,1890,1775,1591,1480,1307,1113,980,806,616,464,1890,1737,1623,1504,1397,1193,1042,936,746,620,507,323,1887,1698,1535,1332,1153,999,885,693,557,428,1889,1762,1612,1481,1310,1174,1053,893,752,561,364,1888,1719,1595,1418,1228,1028,888,745,573,412,1889,1784,1632,1474,1299,1149,945,813,641,493,1890,1769,1664,1483,1348,1194,1038,915,786,604,442,1889,1699,1541,1416,1242,1073,911,792,614,464,1890,1775,1591,1445,1246,1075,969,836,695,589,417,1889,1706,1581,1468,1320,1128,952,831,634,470,1890,1724,1524,1392,1191,1086,892,758,611,434,1889,1782,1648,1447,1330,1211,1016,875,733,607,471,1890,1730,1540,1357,1246,1107,948,750,606,439,1889,1687,1514,1369,1179,1057,927,764,643,493,1890,1752,1570,1395,1259,1152,951,790,611,480,1890,1725,1556,1410,1289,1127,981,855,750,606,410,1889,1767,1577,1435,1259,1085,967,832,651,472,1890,1729,1560,1359,1228,1102,924,803,651,453,1890,1739,1608,1440,1273,1165,993,843,726,621,438,1889,1730,1582,1470,1316,1134,1015,878,729,546,414,1889,1771,1615,1510,1340,1177,1037,918,751,594,478,1890,1756,1563,1419,1236,1032,864,752,622,500,1890,1774,1614,1413,1249,1072,905,710,565,405,1889,1708,1591,1425,1312,1150,976,850,737,629,487,1890,1695,1588,1459,1333,1181,1059,916,714,544,381,1888,1684,1567,1435,1315,1126,966,781,658,483,1890,1737,1544,1402,1198,1082,974,778,655,516,358,1888,1692,1522,1372,1206,1004,885,698,515,340,1887,1777,1603,1406,1261,1129,950,751,575,460,1890,1759,1618,1456,1291,1141,991,849,678,487,1890,1717,1589,1428,1244,1138,993,824,640,447,1889,1757,1577,1464,1333,1179,1006,806,634,447,1889,1764,1628,1491,1331,1194,1065,894,762,592,456,1890,1751,1556,1393,1287,1086,891,687,509,361,1888,1747,1570,1380,1196,1054,897
2000,3200,4400,5600,6800,8000,9200,11225,12425,13625,14825,16025,7725,8925,10125,11325,13256,14456,15656,16856,18056,19256,11581,12781,13981,16136,17336,18536,20514,21714,22914,24114,25314,17509,19459,20659,21859,23886,25997,27197,28397,30415,31615,33767,25707,27876,30055,32001,33201,34401,35601,37601,39562,40762,42811,44011,36206,37406,39498,40698,42671,43871,45850,47050,49177,50377,42302,44329,46502,48494,49694,50894,52856,54802,56002,57202,58402,50232,52303,53503,54703,55903,57103,58303,59503,60703,61903,53763,54963,56163,58356,60372,61572,63576,64776,65976,67176,58906,61043,62953,65113,66313,68441,69641,70841,72041,74026,66411,68322,70278,71478,72678,73878,75078,77243,78443,80572,72702,74806,76809,78009,79209,80409,82586,84653,85853,87053,88990,81200,83288,85380,87491,88691,89891,91854,93054,95125,96325,98371,90711,91911,93853,95053,97155,98355,100268,101468,102668,103868,96188,97388,98588,99788,100988,102188,104165,105365,106565,107765,109813,111013,102628,103828,105028,106228,107428,108628,109828,111028,112228,114290,106430,107630,109620,110820,112976,114878,116078,118232,120200,121400,122600,114420,115620,116820,118777,119977,121991,123191,124391,126375,127575,119635,120835,122035,123235,125241,127294,128494,130456,131656,133762,126227,127427,128627,130652,131852,133940,135954,137154,138354,140392,142391,134601,135801,137001,138201,139401,140601,141801,143799,145707,147754,140074,142272,143472,144672,146729,148652,149852,152045,153245,155424,156624,148709,149909,151109,153012,155026,156226,157426,158626,160805,162005,154355,156315,158468,159668,160868,162068,163268,164468,165668,166868,159038,160238,161438,162638,163838,165038,166238,167438,168638,169838,171038,163393,164593,166608,168586,170609,171809,173009,174997,177059,178259,170454,171654,172854,174957,176157,177357,178557,179757,180957,183046,175511,176711,177911,179111,181088,182288,183488,184688,185888,188080,180480,182428,184617,185817,187017,189001,190201,192292,193492,195619,196819,188869,191013,193147,194347,195547,196747,198671,199871,201071,202271,194631,196771,197971,199171,200371,201571,203723,205804,207004,208204,200469,202456,203656,205809,207988,209188,210388,212389,213589,214789,215989,208179,210098,211298,212498,213698,215802,217986,219186,220386,222321,224351,216421,217621,218821,220021,221221,222421,223621,225773,227956,229156,231285,223675,224875,226075,227275,228475,229675,230875,233070,234973,236173,228673,229873,232005,233205,234405,235605,236805,238913,240113,242055,234080,236019,237219,239126,241253,242453,243653,244853,246053,248046,249246,241681,243655,244855,246055,247255,249167,251087,252287,253487,254687,255887,247792,248992,250192,252276,254293,255493,256693,257893,259093,261081,253496,254696,255896,258082,259282,260482,261682,263667,264867,266789,267989,259779,261711,262911,264111,265311,267422,269368,271307,273376,274576,266276,267476,268676,269876,271076,272276,273476,274676,276627,277827,270127,271327,272527,273727,274927,276127,277327,279439,280639,281839,274274,276200,277400,278600,279800,281770,282970,284170,286121,288183,280418,281618,283706,284906,286106,288056,290134,291334,293345,294545,286780,288917,290117,292107,294176,295376,296576,298477,299677,300877,302789,295069,297019,298219,299419,300619,301819,303019,304219,305419,306619,298424,299624,301798,302998,304198,306262,308318
