1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0
132,195,121,162,202,202,173,195,112,204,113,188,116,162,145,130,157,141,183,129,191,113,114,169,129,116,166,186,144,123,129,184,111,158,132,184,158,165,160,184,186,161,111,144,167,190,154,158
1757,5020,6716,5131,7013,8083,1898,6615,8729,7105,0,6795,8463,3838,3870,4985,4416,8379,1233,8538,5174,0,6371,6372,7080,4344,4943,8627,7145,6371,8745,4059,0,6207,8271,8422,9411,1765,7965,6317,3793,4605,0,5238,5225,9768,6170,6559
