1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1866,1674,1484,1293,1102,917,754,641,499,1890,1761,1626,1489,1303,1164,993,876,764,654,522,409,1889,1744,1591,1423,1279,1118,930,787,618,501,311,1887,1690,1505,1309,1134,957,815,694,587,476,1890,1733,1533,1356,1229,1106,942,758,564,375,1888,1781,1653,1485,1347,1149,994,855,680,521,362,1888,1715,1543,1399,1213,1092,907,760,571,423,1889,1697,1507,1335,1182,1019,841,651,514,359,1888,1693,1540,1376,1176,990,873,712,546,355,1888,1773,1602,1462,1271,1147,976,782,599,421,1889,1697,1542,1345,1224,1070,954,752,592,447,1889,1727,1608,1439,1334,1183,994,881,743,607,465,1890,1740,1635,1481,1327,1206,1099,919,783,626,488,1890,1775,1588,1421,1314,1114,960,803,612,469,1890,1772,1570,1370,1245,1084,968,862,751,595,462,1890,1748,1630,1461,1268,1145,994,858,665,510,346,1887,1752,1612,1434,1247,1142,956,806,652,524,342,1887,1698,1494,1302,1167,984,861,659,544,376,1888,1774,1620,1493,1315,1145,953,772,572,431,1889,1698,1547,1399,1278,1086,930,726,594,481,1890,1713,1555,1414,1288,1109,921,783,667,508,390,1888,1778,1669,1551,1434,1234,1096,934,811,648,505,322,1887,1782,1581,1450,1260,1114,921,787,602,486,1890,1741,1617,1488,1329,1201,1065,960,854,650,449,1889,1737,1589,1483,1331,1148,963,832,664,502,345,1887,1770,1618,1467,1326,1142,978,798,603,491,1890,1700,1585,1423,1275,1150,1041,887,698,565,388,1888,1696,1538,1342,1196,1051,945,794,677,485,1890,1784,1591,1479,1333,1224,1089,978,818,701,594,429,1889,1773,1617,1494,1384,1224,1031,836,730,569,368,1888,1721,1547,1380,1231,1113,942,808,623,505,326,1887,1782,1609,1493,1383,1244,1125,936,757,561,400,1888,1708,1586,1403,1246,1136,946,785,669,548,443,1889,1698,1535,1430,1238,1072,957,813,612,420,1889,1685,1520,1372,1227,1058,905,701,576,436,1889,1738,1615,1471,1280,1155,986,825,696,498,1890,1711,1552,1382,1225,1084,913,787,641,447,1889,1716,1598,1483,1346,1179,986,822,709,598,395,1888,1732,1584,1444,1279,1104,991,831,683,507,356,1888,1756,1602,1407,1218,1028,888,707,541,395,1888,1707,1513,1328,1201,1085,956,817,696,519,384,1888,1739,1592,1460,1261,1063,871,737,589,401,1889,1693,1494,1304,1183,1027,829,707,548,418,1889,1688,1506,1368,1231,1111,941,767,617,489,1890,1733,1546,1441,1237,1059,928,806,654,468,1890,1763,1619,1440,1264,1066,886,731,620,443,1889,1740,1576,1440,1269,1141,952,751,589,467,1890,1691,1556,1437,1265,1122
2000,3200,5378,6578,8693,9893,11093,12293,13493,14693,-22832,-21632,-20432,-18389,-16326,-15126,-13225,-12025,-10825,-9625,-8425,-7225,-47000,-45800,-44600,-43400,-41342,-40142,-38942,-37742,-35606,-34406,-33206,-75431,-73377,-72177,-70259,-69059,-67859,-65808,-64608,-62542,-61342,-99442,-98242,-97042,-95842,-94642,-93442,-91503,-90303,-89103,-86990,-127615,-125591,-124391,-123191,-121991,-120791,-119591,-117459,-116259,-114072,-112872,-153822,-151687,-149494,-148294,-147094,-145894,-144694,-142590,-141390,-140190,-179615,-178415,-176460,-175260,-174060,-172136,-170136,-168130,-166930,-164994,-206019,-204819,-203619,-202419,-200296,-199096,-196900,-195700,-193703,-191796,-232921,-231721,-230521,-229321,-227130,-224966,-223766,-222566,-221366,-220166,-259641,-257717,-256517,-255317,-253174,-251974,-250774,-249574,-248374,-247174,-285999,-283844,-282644,-281444,-280244,-278159,-276959,-274864,-273664,-271557,-270357,-308732,-307532,-305603,-303690,-302490,-300562,-298647,-297447,-295403,-293417,-291354,-329154,-327954,-326754,-325554,-323650,-322450,-321250,-319119,-317919,-315774,-354049,-352849,-351649,-349643,-348443,-347243,-346043,-344042,-342041,-340841,-338780,-377230,-376030,-374830,-373630,-372430,-371230,-370030,-367953,-366753,-364581,-363381,-404731,-402755,-400802,-398869,-396690,-394603,-393403,-392203,-391003,-389803,-388603,-430053,-428853,-427653,-426453,-425253,-424053,-422853,-420704,-418604,-417404,-458004,-456804,-455604,-454404,-453204,-452004,-449821,-447881,-446681,-444604,-483829,-481918,-480718,-478709,-477509,-475436,-473502,-472302,-471102,-468990,-506965,-505765,-503595,-501635,-500435,-498434,-497234,-495283,-494083,-491966,-489960,-530210,-528143,-526943,-524933,-522791,-521591,-519433,-518233,-516282,-515082,-513882,-512682,-554632,-553432,-552232,-551032,-549832,-547757,-546557,-545357,-543428,-541494,-579344,-577395,-576195,-574250,-573050,-570883,-569683,-568483,-566316,-564134,-562934,-601709,-600509,-598436,-596426,-595226,-593265,-592065,-590142,-588942,-587742,-585551,-626926,-625726,-624526,-623326,-622126,-620926,-619726,-618526,-617326,-616126,-653851,-652651,-651451,-649497,-647447,-646247,-644050,-642850,-641650,-640450,-638329,-678629,-677429,-676229,-674238,-673038,-670873,-668940,-666872,-664794,-662753,-700628,-699428,-698228,-697028,-694926,-693726,-692526,-691326,-689227,-688027,-686827,-685627,-724902,-723702,-722502,-721302,-719374,-718174,-716974,-715774,-713729,-711613,-709686,-750486,-749286,-748086,-746886,-744693,-742747,-741547,-740347,-739147,-737947,-735989,-777839,-776639,-775439,-774239,-772300,-770262,-769062,-767000,-765800,-764600,-763400,-803400,-802200,-801000,-799800,-798600,-797400,-796200,-795000,-793800,-792600,-791400,-830325,-829125,-827925,-826725,-825525,-823611,-822411,-821211,-819135,-817935,-857435,-855475,-853518,-852318,-851118,-848969,-847769,-846569,-845369,-843365,-882465,-880463,-879263,-878063,-876107,-874907,-873707,-872507,-870310,-869110,-906660,-904737,-902821,-900705,-899505,-897398,-895308,-893173,-891973,-890773,-929598,-927562,-925639,-924439,-923239,-922039,-920839,-918807,-917607,-915631,-913731,-953856,-952656,-951456,-950256,-948241,-947041,-944861,-942947,-941747,-939600,-937576,-978676,-976735,-975535,-974335,-973135,-971130,-968953,-967002,-965802,-963622,-1003747,-1002547,-1001347,-999192,-997144,-995944,-994744,-993544,-992344,-991144,-989944,-1030344,-1029144,-1027944,-1026744,-1024634,-1022620,-1021420,-1020220,-1019020,-1017820,-1057795,-1055780,-1053787,-1051734,-1050534,-1048533,-1047333,-1045267,-1044067,-1042019,-1081569,-1079554,-1078354,-1077154,-1075954,-1074011,-1072811,-1071611,-1070411,-1069211,-1106986,-1105786,-1103623,-1102423,-1100233,-1099033,-1096929,-1094957,-1093757,-1092557,-1130857,-1128787,-1127587,-1126387,-1125187,-1123063,-1120923,-1119723,-1118523,-1117323,-1156248,-1155048,-1153001,-1151801,-1149830,-1148630,-1147430,-1145302,-1143384,-1142184,-1180509,-1179309,-1177307,-1176107,-1174907,-1172800
