1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
9687,18966,21057,22185,25438,31951,38102,40658,49910,54078,59662,58048,66455,69046,74018,81581,85049,94104,96642,104655,105979,110340,115677,114061,121026,126224,129618,136332,137951,142565,151399,158422,162140,160562,163699,169097,178922,186632,189694,199474,201850,208559,217546,215990,224443,231056,232696,235146
143137,280195,310360,326080,373675,470170,561235,598375,735030,796350,878910,878910,1002975,1040640,1114020,1225509,1276329,1410049,1446919,1565113,1583773,1647988,1726843,1726843,1830118,1906888,1956598,2056108,2079193,2147203,2277630,2381073,2435643,2435643,2481498,2561268,2706461,2820140,2864870,3009392,3043832,3143267,3275974,3275974,3400724,3498719,3522119,3557669
