1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1807,1627,1516,1401,1206,1052,895,759,648,506,312,1887,1694,1541,1417,1311,1198,1046,927,733,586,404,1889,1732,1618,1432,1242,1088,941,744,624,444,1889,1750,1594,1485,1367,1199,1038,834,714,576,392,1888,1730,1565,1448,1312,1116,1009,888,741,562,381,1888,1766,1615,1414,1267,1152,1023,911,763,594,394,1888,1773,1668,1545,1360,1176,1047,846,670,480,1890,1736,1610,1465,1295,1175,1010,895,730,532,414,1889,1758,1649,1493,1346,1227,1081,917,809,680,501,332,1887,1724,1521,1344,1186,994,848,683,559,403,1889,1686,1536,1390,1233,1106,986,802,627,446,1889,1689,1501,1395,1252,1065,899,743,561,392,1888,1730,1560,1404,1249,1143,949,791,590,399,1888,1776,1635,1497,1387,1263,1154,971,827,675,506,333,1887,1738,1545,1426,1226,1056,904,714,513,336,1887,1758,1635,1471,1308,1170,988,877,717,526,389,1888,1704,1573,1381,1258,1076,946,816,670,483,1890,1708,1559,1398,1274,1162,1035,855,676,485,1890,1777,1599,1488,1312,1119,975,852,700,589,387,1888,1733,1589,1441,1239,1064,937,774,613,462,1890,1703,1500,1362,1244,1117,971,851,673,534,383,1888,1725,1530,1423,1240,1082,886,735,587,448,1889,1695,1496,1319,1181,1008,841,729,559,402,1889,1721,1567,1390,1257,1077,906,728,603,439,1889,1702,1569,1386,1240,1064,902,770,642,525,399,1888,1713,1554,1432,1302,1139,1002,828,652,515,372,1888,1743,1616,1463,1352,1159,998,805,658,510,380,1888,1767,1612,1467,1348,1201,1056,947,806,634,432,1889,1747,1584,1404,1250,1108,984,780,652,513,408,1889,1703,1520,1403,1242,1098,943,758,579,439,1889,1715,1573,1425,1252,1129,955,828,630,427,1889,1719,1555,1418,1287,1157,1019,872,759,625,474,1890,1704,1512,1320,1165,985,790,601,427,1889,1694,1560,1452,1314,1203,1070,917,799,636,461,1890,1741,1542,1387,1261,1095,982,861,730,623,500,1890,1741,1633,1480,1368,1256,1121,1004,898,791,592,444,1889,1709,1516,1385,1211,1081,903,781,638,461,1890,1727,1543,1422,1275,1130,1002,864,742,608,487,1890,1697,1561,1380,1216,1059,943,835,650,533,354,1888,1764,1575,1420,1268,1115,1000,873,754,559,449,1889,1782,1631,1524,1354,1210,1012,848,743,582,424,1889,1776,1610,1445,1255,1137,1029,862,727,601,474,1890,1777,1597,1480,1335,1200,1020,861,690,576,459,1890,1758,1596,1467,1301,1098,967,825,720,601,408,1889,1716,1545,1365,1180,1062,868,713,602,493,1890,1687,1505,1318,1182,997,795,650,468,1890,1703,1575,1382,1210,1083,895,788,612,476,1890
2000,3200,4400,5600,6800,8000,9917,11117,13295,14495,15695,17695,10943,12143,13343,14543,15743,16943,18143,20242,22356,23556,24756,18372,20425,22511,24578,25778,26978,28178,30280,31480,32680,26456,27656,29673,31717,32917,34117,36088,38146,39346,40546,42538,36106,37306,38506,40523,42508,44441,46561,47761,48961,50161,51361,44885,46085,47285,49338,51521,52721,54730,56866,58066,59266,60466,54042,55242,56442,57642,59735,60935,62135,64231,65431,66631,60551,61751,62951,64151,66307,67507,68707,69907,71906,73930,75942,69598,71580,72780,73980,75180,76380,77580,78780,80936,82136,83336,84536,77864,79064,80264,81464,82664,84704,86858,89008,90208,92349,85961,87161,88361,89561,91492,92692,93892,95092,96292,97492,91276,92476,94382,95582,96782,97982,99182,101233,102433,103633,97201,99374,100574,102683,104617,106702,107902,110064,111987,113888,107484,108684,109884,111984,113184,115294,116494,117694,118894,120799,121999,123199,116531,117731,118931,121005,123188,124388,126327,128295,130313,132447,125791,127900,129100,130300,131500,133531,135543,136743,137943,139143,141143,134699,135899,137099,138299,139499,140699,142740,143940,145898,147098,141030,142993,145150,146350,148379,149579,151548,152748,153948,155148,149088,150288,151488,152688,154738,156718,158635,159835,161035,163155,165108,158656,160820,162020,163220,164420,165620,166820,168020,169220,171287,165135,166335,167535,168735,170642,171842,173042,174946,177088,179101,181229,174761,176673,177873,179073,180273,181473,183383,185382,186582,187782,181574,182774,184729,186824,188024,189224,190424,192477,193677,194877,188485,190514,192557,194652,196713,197913,199113,200313,202501,203701,197457,198657,199857,201057,202257,203457,205422,206622,207822,209022,210222,203818,205018,206218,207418,208618,209818,211018,213126,214326,215526,216726,210214,211414,212614,213814,215780,216980,218180,220320,221520,222720,224800,218320,220404,221604,223638,225589,227492,228692,229892,231092,232292,233492,227220,228420,229620,230820,232020,233941,235141,237110,238310,240257,241457,235089,236289,237489,239412,241443,242643,243843,245852,247842,249902,243658,245721,246921,248121,250141,251341,252541,253741,255775,256975,250683,251883,253083,254283,255483,256683,257883,259083,261271,263306,264506,258402,259602,260802,262002,263202,264402,265602,266802,268002,261710,263713,264913,266973,268946,270146,271346,272546,273746,275717,276917,270761,271961,273161,274361,275561,276761,277961,279161,281278,283246,284446,278446,279646,280846,282046,283246,285267,287386,289308,290508,292448,293648,294848,288624,290565,291765,293956,295939,297139,298339,299539,300739,302843,296687,297887,299087,300988,302188,303388,305404,306604,307804,309728,310928,304876,306076,307276,309457,310657,311857,313057,315224,316424,317624,318824,312240,313440,314640,315840,317040,318240,319440,320640,322700,324654,325854,319650,321613,322813,324955,327044,328244,330411,332322,334415,335615,336815,330511,331711,332911,334111,336269,337469,338669,340600,341800,343776,344976,338872,340072,341272,342472,344635,345835,348004,349204,351207,353113,354313,348149,349349,350549,351749,353706,355844,357044,359133,361097,362297,363497,357129,359077,360277,362382,363582,365665,367809,369009,371076,372276,366248,368211,369411,370611,371811,373011,375021,376221,377421,371293,372493,374639,375839,377039,378239,379439,380639,381839,383974,377878
