1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
7456,9256,12012,16557,18280,25969,33029,41265,48263,53649,59824,58175,63851,67594,74032,80588,87568,92275,94814,95932,105668,104000,105973,114881,115993,120648,125253,128042,133280,136383,138444,146662,145043,152731,159161,161859,169367,174786,176584,181163,184913,187760,194511,193000,199303,202981,206303,213477
3726055,4624855,6001655,8272955,9133255,12975787,16503881,20619858,24117658,26809458,29895758,29895758,32732558,34602858,37820658,41097458,44586258,46938558,48206858,48764658,53630485,53630485,54615785,59067695,59622495,61948795,64250095,65643395,68261195,69811495,70840795,74947774,74947774,78789806,82003606,83351406,87103456,89811756,90709556,92997856,94871656,96293956,99668256,99668256,102818556,104656356,106316156,109901239
