1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1836,1685,1546,1439,1305,1144,991,819,664,551,427,1889,1743,1593,1415,1285,1119,959,798,643,467,1890,1690,1495,1343,1169,993,838,715,519,379,1888,1713,1567,1417,1289,1111,947,808,666,470,1890,1699,1569,1401,1213,1089,947,783,664,520,396,1888,1715,1583,1403,1222,1079,917,732,614,445,1889,1779,1595,1396,1223,1103,946,778,639,450,1889,1770,1650,1510,1405,1295,1157,1006,810,634,432,1889,1779,1611,1420,1285,1118,937,784,590,440,1889,1755,1629,1482,1313,1130,997,814,679,552,404,1889,1759,1600,1467,1351,1194,1003,809,696,552,396,1888,1719,1532,1363,1218,1112,924,815,709,550,353,1888,1732,1560,1445,1324,1207,1009,893,726,620,417,1889,1771,1568,1392,1231,1124,1013,906,751,578,415,1889,1763,1623,1518,1404,1231,1124,952,847,663,487,1890,1760,1559,1380,1242,1097,990,824,685,492,1890,1703,1545,1428,1266,1076,971,865,734,539,353,1888,1708,1564,1375,1186,1041,898,733,615,497,1890,1695,1525,1415,1284,1166,1023,895,717,585,445,1889,1780,1673,1472,1339,1209,1028,870,757,569,376,1888,1695,1515,1316,1164,1025,879,730,526,391,1888,1740,1537,1413,1264,1064,940,829,679,532,353,1888,1783,1660,1469,1339,1193,1020,898,792,605,401,1889,1720,1578,1450,1296,1127,953,763,573,372,1888,1730,1622,1508,1340,1143,986,845,687,564,443,1889,1743,1626,1435,1234,1034,863,676,565,422,1889,1698,1533,1393,1274,1085,917,774,613,436,1889,1757,1570,1397,1249,1088,931,747,598,455,1890,1700,1526,1344,1187,1014,855,728,528,334,1887,1757,1566,1382,1194,1063,947,779,597,477,1890,1746,1641,1456,1263,1153,1017,884,684,527,393,1888,1701,1511,1310,1128,925,785,599,416,1889,1754,1591,1470,1323,1208,1065,928,799,628,450,1889,1719,1608,1441,1242,1121,928,730,557,375,1888,1775,1598,1433,1274,1145,951,760,639,441,1889,1691,1504,1397,1262,1069,928,770,598,492,1890,1738,1599,1459,1302,1123,996,838,672,543,356,1888,1725,1542,1412,1293,1098,894,753,586,418,1889,1731,1575,1424,1265,1083,906,755,557,378,1888,1690,1576,1423,1237,1074,897,790,623,422,1889,1755,1607,1406,1281,1144,978,825,681,531,376,1888,1750,1615,1458,1265,1152,1023,918,748,589,418,1889,1750,1563,1375,1194,1076,884,681,483,1890,1725,1526,1393,1210,1105,1000,802,646,488,1890,1732,1528,1410,1245,1066,884,685,483,1890,1756,1624,1487,1293,1179,1054,876,761,594,437,1889,1686,1484,1373,1252,1071,963,774,595,469,1890,1704,1525,1386,1235,1098,925,750,593,424,1889
2000,4056,5256,6456,7656,8856,10056,11256,13163,15158,16358,17558,8120,9320,10520,12605,13805,15821,17021,18221,19421,20621,11423,12623,13823,15023,16223,18351,20278,21478,23475,24675,14949,16865,18065,19265,20465,21665,22865,24840,26040,27998,18818,20755,21955,23155,25177,26377,28446,30424,31624,33768,35952,26328,27528,29430,30630,31830,33030,34230,35430,36630,37830,28500,29700,30900,32931,34131,36182,38367,39567,40767,41967,32667,33867,35067,37066,38266,39466,41665,42865,44065,46223,47423,38015,39215,41396,42596,43796,44996,46196,48274,49474,50674,41314,43280,45346,46546,48572,49772,50972,52172,54343,55543,57638,48062,50140,51340,52540,54640,56795,57995,59195,60395,61595,63621,53997,55197,56397,58359,60504,61704,63882,65082,66282,67482,68682,58800,60000,62052,63252,64452,65652,66852,68971,70171,71371,73531,64033,66161,68073,70146,71346,72546,73746,75918,77118,79262,80462,70952,72152,73352,74552,75752,76952,78885,80085,81285,83293,84493,75415,77497,78697,79897,81097,82297,83497,84697,85897,88006,78958,80925,82125,83325,85374,86574,87774,89787,90987,92926,94940,85058,86258,88351,89551,90751,91951,93151,95158,96358,97558,88540,90662,91862,93062,94262,96166,97366,98566,100472,102511,103711,94381,96457,98442,99642,100842,102042,103242,104442,106583,107783,109954,100210,101410,103367,105540,106740,108744,110942,112142,113342,114542,104888,106859,109024,110224,112130,113330,115403,116603,117803,119003,120919,111037,113190,114390,115590,116790,117990,119190,121135,122335,123535,124735,115141,116341,117541,118741,119941,121141,122341,123541,124741,125941,116173,118276,119476,121476,122676,123876,125076,127077,128277,130269,132268,122926,124935,126953,128971,131104,133054,134254,136173,137373,139543,130075,132043,133243,134443,135643,136843,138043,139243,140443,141643,132259,133459,134659,136663,138714,139914,141114,143194,145337,147287,138017,139952,141929,144093,145293,146493,147693,148893,150978,152178,142182,144231,146233,147433,148633,149833,151033,153084,154284,155484,146346,147546,148746,149946,151146,152346,153546,154746,155946,157983,159183,149541,150741,152646,153846,155046,156246,158231,159431,160631,151127,152327,153527,155598,156798,157998,160034,161234,163349,165371,167513,158213,159413,160613,162756,163956,165156,167122,169281,170481,172385,162635,163835,165035,167218,169177,170377,171577,172777,174866,176066,166712,167912,170103,171303,172503,173703,175726,177824,179024,181195,172147,174327,175527,176727,177927,179127,180327,181527,183470,184670,186798,176934,179065,180265,181465,182665,183865,185065,186265,187465,188665,179173,180373,181573,182773,183973,185173,187137,188337,189537,191679,181947,184115,185315,186515,187715,189630,190830,192923,194123,195323,185855,187055,189144,190344,191544,192744,193944,195144,196344,197544,198744,189000,190200,192107,193307,195463,196663,197863,199063,201116,202316,203516,194024,195224,196424,197624,199569,200769,201969,203919,205119,196017,198179,199379,200579,201779,202979,205061,206261,208377,209577,200505,202465,204448,205648,206848,208048,209248,210448,212504,203402,205510,206710,207910,209110,211286,212486,213686,214886,216086,217286,207908,209108,210308,211508,213560,214760,215960,217160,218360,220348,211162,212362,213562,214762,215962,217162,218362,219562,221544,223460,214004
