1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1798,1673,1517,1387,1250,1110,980,852,662,477,1890,1780,1671,1506,1370,1259,1100,908,776,584,392,1888,1702,1536,1341,1208,1064,958,834,711,588,419,1889,1751,1646,1505,1396,1288,1138,1026,848,742,609,476,1890,1739,1630,1498,1360,1217,1072,913,757,635,490,1890,1757,1610,1433,1252,1136,938,743,596,478,1890,1725,1537,1404,1223,1055,874,734,595,459,1890,1753,1564,1442,1333,1214,1047,937,747,582,440,1889,1779,1639,1445,1334,1148,972,813,687,494,1890,1758,1598,1408,1263,1158,956,827,708,594,426,1889,1705,1517,1325,1215,1103,965,845,720,519,317,1887,1701,1502,1316,1171,1054,947,779,610,457,1890,1700,1578,1458,1317,1173,980,798,649,465,1890,1738,1597,1411,1260,1129,1007,812,649,529,395,1888,1776,1629,1449,1262,1151,1029,843,641,509,398,1888,1770,1588,1449,1270,1067,906,797,666,469,1890,1704,1597,1416,1311,1137,971,864,680,575,454,1890,1778,1596,1465,1336,1224,1048,921,809,610,440,1889,1778,1665,1513,1351,1148,957,755,572,444,1889,1704,1562,1370,1235,1064,885,691,578,425,1889,1758,1639,1483,1326,1206,1002,866,702,580,436,1889,1764,1599,1437,1236,1059,924,810,663,498,1890,1717,1546,1441,1275,1071,898,768,586,403,1889,1735,1559,1400,1292,1100,945,781,647,538,431,1889,1739,1575,1409,1241,1066,891,785,630,451,1890,1692,1493,1314,1136,978,826,639,471,1890,1752,1548,1357,1202,1086,897,733,586,409,1889,1729,1598,1438,1318,1167,1037,887,756,567,381,1888,1723,1534,1395,1286,1169,1057,924,743,620,448,1889,1701,1507,1397,1233,1049,909,800,678,566,376,1888,1758,1614,1435,1275,1125,1003,839,681,500,1890,1692,1580,1468,1303,1142,951,829,721,560,409,1889,1777,1634,1511,1307,1146,960,844,716,596,449,1889,1687,1489,1330,1218,1101,915,751,643,466,1890,1689,1488,1302,1158,1012,904,704,580,466,1890,1765,1561,1426,1275,1090,914,770,644,480,1890,1732,1563,1392,1248,1093,926,755,607,462,1890,1778,1651,1494,1315,1154,954,807,664,549,415,1889,1751,1567,1376,1257,1054,877,685,516,401,1889,1688,1529,1344,1181,1060,898,771,662,502,361,1888,1756,1574,1412,1233,1059,921,751,641,480,1890,1701,1546,1408,1266,1106,982,860,678,484,1890,1744,1550,1374,1240,1132,957,832,670,491,1890,1707,1539,1419,1291,1092,984,832,692,582,402,1889,1691,1505,1351,1167,993,800,616,496,1890,1691,1563,1457,1291,1098,895,705,575,380,1888,1698,1581,1453,1319,1133,1020,841,734,611,431,1889,1704,1529,1411,1233,1124,1013,832
2000,3200,4400,5600,6800,8000,9200,10400,11600,12800,14743,2559,3759,4959,6159,7359,8559,9759,10959,12159,13359,15526,2662,3862,5869,7069,8269,10457,12439,14519,16594,17794,19781,7133,8333,9533,11442,13546,14746,15946,17146,18346,19546,20746,21946,9754,10954,12154,13354,14554,16600,17800,19961,21161,22361,24368,12288,14192,15392,17531,19624,20824,22024,23224,24424,25624,13448,14648,16683,17883,20071,21271,22471,23671,25734,26934,14606,15806,17006,18206,20223,21423,22623,23823,25023,26223,27423,14943,16143,17343,19444,20644,21844,23044,24244,25444,26644,14596,15796,17813,19013,21085,23270,24470,25670,27729,28929,30899,18307,19507,20707,22797,23997,25197,27229,28429,30563,32700,33900,20436,21636,22836,24778,26927,28127,29327,30527,32683,33883,21539,22739,24647,25847,27927,29127,30327,32368,33568,35479,23199,24399,25599,26799,27999,29199,30399,32480,33680,34880,36080,23240,24440,25640,26840,28040,29240,30440,31640,33706,34906,37053,24237,25437,27490,28690,30862,33016,34216,36221,37421,38621,26373,27573,29611,31527,32727,33927,35885,37085,39098,40298,41498,29130,30330,31530,32730,34888,36088,38139,40081,41281,42481,43681,31201,32401,34576,35776,36976,38882,40082,41282,42482,43682,31234,32434,33634,34834,36034,38002,40041,41241,42441,43641,31041,32241,34413,36585,37785,39892,41092,42292,43492,44692,46870,34358,36517,37717,38917,40836,42819,44019,45219,47221,48421,36405,37605,39557,40757,42681,44581,45781,47905,49105,51208,38432,40432,41632,42832,44032,46102,47302,49274,50474,51674,52874,40322,41522,42722,44919,46937,48986,51048,52248,54372,56507,44115,45315,47424,49549,50749,51949,53149,55271,57245,45013,46213,47413,49418,50618,52621,53821,55021,56221,57421,44693,46674,47874,49917,51117,52317,53517,55676,56876,58986,60186,47234,48434,49634,50834,52034,53234,55403,57423,58623,60531,61731,49315,51337,52537,53737,55653,56853,58053,59253,61374,62574,63774,50782,51982,54050,55250,56450,58508,60661,61861,63908,65108,53108,54308,56428,57628,58828,60028,61228,62428,64487,66472,68476,55748,57935,59135,60335,62241,63441,65407,67429,69551,71455,72655,60247,61447,62647,63847,65047,66247,68167,69367,70567,71767,59495,60695,62670,63870,65070,66270,68290,69490,71551,72751,60479,62518,64515,66711,68612,69812,71012,73171,75289,76489,64329,65529,66729,67929,69129,71133,72333,74367,75567,76767,64463,65663,66863,68900,70100,71300,72500,73700,74900,76872,78880,66200,67400,68600,69800,71856,73803,75003,77200,78400,79600,66808,68008,69208,71374,72574,74580,75780,77933,79133,80333,81533,68421,69621,70821,72021,74187,75387,76587,77787,78987,80187,68027,69227,70427,72562,73762,75728,77750,78950,80150,81350,69222,70422,71622,72822,74845,76045,77245,78445,79645,80845,68773,69973,71173,73185,74385,75585,76785,77985,79185,81204,82404,69620,71700,72900,74100,75300,77234,79258,81405,83369,71337,72537,73737,74937,76919,78965,80963,82163,84072,85988,73028,74228,75428,77514,78714,80857,82770,84852,86052,87252,89270,76718,78649,80584,81784,82984,84184,86319,88325
