1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1200,1200,1200,1200,2091,1200,1200,1200,1200,1200,0,1200,2060,1200,1200,1200,1200,1200,1200,2178,1200,0,1200,1977,2175,1200,1200,1200,1200,1200,1200,0,1929,1200,2017,1949,1200,2057,1200,2155,2012,0,1200,2031,1956,2117,1200,1200
0,0,0,0,0,0,0,0,0,0,10507,0,0,0,0,0,0,0,0,0,0,10934,0,0,0,0,0,0,0,0,0,11074,0,0,0,0,0,0,0,0,0,11277,0,0,0,0,0,0
