1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1850,1705,1580,1467,1328,1182,984,837,654,499,1890,1759,1628,1513,1330,1178,1001,878,713,556,438,1889,1717,1550,1403,1273,1162,966,803,612,418,1889,1734,1573,1404,1215,1094,902,780,589,389,1888,1741,1628,1461,1305,1134,932,810,630,478,1890,1695,1587,1425,1316,1187,1041,877,725,607,474,1890,1690,1511,1397,1198,1076,942,793,623,428,1889,1750,1549,1381,1259,1121,950,807,652,479,1890,1759,1557,1378,1202,1024,835,658,533,423,1889,1703,1589,1409,1250,1067,925,764,567,454,1890,1775,1654,1531,1348,1220,1021,899,713,523,382,1888,1771,1583,1427,1248,1108,907,740,571,410,1889,1768,1569,1397,1216,1048,882,736,543,427,1889,1745,1563,1387,1239,1130,967,764,634,463,1890,1758,1563,1448,1341,1173,1068,890,720,572,379,1888,1745,1581,1459,1340,1227,1107,997,878,674,542,372,1888,1699,1580,1445,1304,1185,1004,843,674,555,419,1889,1742,1542,1412,1290,1093,931,763,622,464,1890,1739,1583,1412,1299,1151,1023,825,644,513,322,1887,1706,1594,1424,1242,1069,954,847,696,523,397,1888,1733,1607,1454,1304,1186,985,869,674,512,365,1888,1691,1536,1431,1259,1140,1001,889,727,542,366,1888,1772,1652,1453,1315,1115,965,822,619,451,1890,1773,1653,1538,1353,1218,1065,902,701,557,377,1888,1733,1602,1482,1291,1180,1015,892,763,626,452,1890,1749,1572,1392,1282,1167,987,831,722,543,359,1888,1695,1561,1410,1226,1086,966,782,611,435,1889,1769,1620,1430,1237,1077,952,796,609,440,1889,1725,1604,1475,1299,1148,979,812,648,470,1890,1707,1512,1367,1232,1054,862,672,479,1890,1745,1553,1424,1228,1120,994,821,711,516,375,1888,1748,1578,1415,1258,1069,937,811,662,511,347,1887,1734,1611,1494,1319,1156,966,840,637,457,1890,1775,1661,1504,1350,1238,1125,967,788,659,497,1890,1686,1573,1406,1283,1132,1011,896,786,582,458,1890,1732,1588,1476,1322,1175,994,863,687,543,349,1887,1762,1651,1489,1359,1169,978,834,681,492,1890,1739,1556,1445,1247,1076,903,718,540,401,1889,1779,1658,1507,1400,1262,1078,955,768,638,525,351,1888,1713,1571,1423,1298,1192,1017,883,761,639,479,1890,1772,1607,1451,1340,1192,1082,937,794,621,451,1890,1695,1560,1411,1207,1101,970,843,709,542,418,1889,1739,1620,1478,1365,1226,1090,906,716,528,374,1888,1744,1604,1464,1329,1224,1093,982,785,676,494,1890,1725,1533,1410,1207,1101,936,734,592,450,1889,1698,1579,1458,1302,1152,989,848,654,536,351,1888,1767,1591,1425,1311,1159,1029,854,733,576,387,1888,1737
2000,3200,4400,5600,6800,8891,10091,11291,12491,13691,14891,4384,5584,7644,8844,10044,11244,12444,13644,14844,17022,18222,7288,8488,10465,12640,13840,15040,16240,17440,18640,19840,8766,10695,11895,13912,15861,17061,19118,20318,22473,24485,13208,14408,16439,18395,20512,21712,22912,24112,25312,26512,15858,17058,19232,20432,22572,24715,25915,27863,29063,30263,31463,20781,22694,24758,25958,27158,28358,30314,32508,33708,34908,23904,25104,26304,28348,30345,32482,33682,34882,36923,38123,27476,28676,29876,31076,32276,33476,34676,35876,37804,39004,27965,29165,30365,31565,32765,33965,36077,37277,38477,39677,28855,30055,31255,33251,34451,35651,36851,38051,39251,40451,41651,30325,32342,34277,35477,36677,37877,39077,41252,42452,44401,33271,34471,35671,36871,38924,40904,42104,43304,44504,45704,34693,35893,37093,38293,40259,41459,43523,44723,45923,47123,36364,38400,40477,41677,43792,44992,46192,47392,48592,49792,50992,39645,40845,43007,45103,46303,48403,49603,50803,52003,53203,54403,56393,44997,46197,47397,49349,51335,52535,53735,55928,57836,59036,60236,49169,50369,51569,53719,54919,56958,59020,61140,62340,63540,52788,54925,56125,57325,58525,59725,61819,63019,64219,65419,67521,55775,57895,59095,60295,61495,62695,63895,65095,66295,67495,68695,57474,58674,60792,61992,63192,64392,65592,66792,67992,70124,71324,59879,61079,62279,64296,65496,67431,69555,71482,72682,74820,76020,64582,65782,66982,68182,70182,71382,72582,74714,76762,77962,67119,68319,69519,71647,72847,74047,75247,76447,77647,79588,80788,69427,71362,72562,73762,74962,76987,78187,80311,82348,84431,85631,74795,75995,77195,78395,79595,80795,82725,84674,85874,87074,88274,76787,77987,79187,81330,83472,84672,85872,87808,89920,91120,80165,82077,84180,85380,86580,87780,88980,90180,92244,94205,83285,84485,85685,87621,88821,90021,91221,92421,93621,94821,84111,85311,86511,88519,89719,90919,93014,94214,96278,85631,86831,88031,90142,91342,92542,94624,95824,97024,98224,100151,88776,90816,92016,93216,94416,95616,97771,98971,100171,102245,103445,91874,93074,95245,97214,98414,99614,100814,102014,103214,104414,93613,95653,96853,98945,101135,102335,103535,104735,105935,107135,109273,98752,100936,102136,103336,105342,107472,108672,109872,111072,112272,113472,102678,103878,105834,107951,109151,111280,112480,113680,114880,117013,118952,107395,108595,110776,111976,113176,115291,116491,117691,118891,120091,109535,111578,112778,113978,115178,117111,118311,119511,121418,122618,111425,112625,113825,115025,116225,117425,118625,120634,121834,123034,124234,125434,113891,116075,118198,119398,121451,122651,123851,125963,127163,129299,130499,119852,121939,123139,124339,125539,127499,128699,130698,131898,134028,136204,125361,127331,129282,130482,131682,132882,134982,136182,137382,138582,139782,128708,130816,132016,134023,136199,137399,138599,139799,140999,143009,144209,132827,134027,135941,137141,139051,141230,142430,143630,144830,146900,148100,137558,139626,140826,142026,143226,144426,145626,146826,148026,149226,138376,139576,140776,141976,143176,145098,146298,147498,148698,149898,151098,139555,141630,142830,144030,145230,146430,147630,148830,150893,152093,153293,142002,143202
