1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1840,1691,1559,1406,1247,1048,889,722,596,480,1890,1712,1511,1315,1199,1043,922,727,537,350,1887,1781,1612,1495,1297,1168,1012,888,732,537,429,1889,1691,1520,1395,1277,1135,939,757,635,447,1889,1733,1532,1348,1156,1032,892,781,636,508,329,1887,1706,1514,1330,1185,1022,897,769,632,517,330,1887,1757,1576,1465,1355,1206,1082,941,751,629,428,1889,1778,1664,1490,1331,1132,1014,819,706,522,379,1888,1739,1611,1475,1337,1187,1015,824,638,446,1889,1708,1516,1400,1253,1122,973,855,731,624,445,1889,1777,1650,1517,1377,1184,1050,866,746,586,385,1888,1712,1560,1387,1245,1107,971,804,689,580,471,1890,1696,1508,1401,1232,1055,918,769,658,495,1890,1742,1582,1441,1332,1207,1056,883,719,562,417,1889,1743,1584,1435,1305,1181,999,890,712,513,408,1889,1772,1576,1465,1270,1085,944,754,576,461,1890,1717,1546,1408,1212,1096,903,712,581,410,1889,1726,1599,1490,1328,1219,1085,884,772,643,442,1889,1751,1562,1396,1290,1127,976,849,669,468,1890,1699,1516,1334,1136,1006,882,767,643,449,1889,1723,1542,1385,1253,1104,959,824,690,508,310,1887,1691,1568,1364,1239,1035,850,722,615,425,1889,1773,1647,1476,1370,1179,1068,904,774,596,475,1890,1780,1609,1445,1303,1114,965,781,632,450,1889,1763,1622,1445,1334,1147,1004,864,699,589,417,1889,1699,1505,1328,1204,1034,841,662,540,429,1889,1695,1549,1402,1213,1049,938,799,652,502,301,1887,1751,1626,1494,1340,1174,1032,843,733,612,495,1890,1747,1551,1420,1300,1121,963,851,705,585,449,1889,1759,1599,1397,1194,1034,893,716,566,410,1889,1697,1548,1436,1319,1144,979,867,760,566,446,1889,1714,1571,1452,1273,1160,984,786,612,458,1890,1773,1570,1411,1291,1137,975,791,673,529,417,1889,1709,1554,1393,1272,1106,928,729,569,415,1889,1776,1624,1488,1310,1148,989,861,703,501,307,1887,1737,1601,1440,1335,1192,1023,888,740,560,382,1888,1726,1598,1410,1222,1030,923,812,650,505,309,1887,1751,1624,1442,1266,1111,914,776,667,467,1890,1710,1537,1421,1238,1089,936,733,555,434,1889,1695,1506,1389,1269,1112,972,803,627,430,1889,1751,1604,1440,1329,1207,1049,910,786,626,448,1889,1728,1618,1416,1243,1065,949,753,623,475,1890,1737,1595,1455,1277,1104,903,732,560,406,1889,1687,1519,1402,1294,1137,965,816,615,494,1890,1717,1611,1433,1266,1146,1001,858,698,585,415,1889,1710,1575,1422,1314,1159,1047,933,808,614,470,1890,1720,1527,1419,1245,1080,928,778,625,462,1890,1783,1663,1486
2000,3200,4400,5600,7635,8835,10035,11235,13245,14445,16420,-591580,-590380,-589180,-587980,-585812,-583646,-582446,-581246,-580046,-578846,-1238846,-1237646,-1235636,-1233654,-1232454,-1231254,-1230054,-1228854,-1227654,-1226454,-1224271,-1852671,-1850689,-1849489,-1847455,-1846255,-1845055,-1843855,-1842655,-1841455,-1840255,-2461455,-2460255,-2459055,-2456933,-2455733,-2454533,-2452422,-2451222,-2450022,-2448822,-2447622,-3116022,-3114822,-3113622,-3112422,-3111222,-3110022,-3107855,-3106655,-3104518,-3102345,-3101145,-3769145,-3767945,-3766014,-3764814,-3762905,-3761705,-3759606,-3758406,-3756461,-3755261,-3754061,-4382861,-4381661,-4380461,-4379261,-4377115,-4375160,-4373960,-4372760,-4370803,-4369603,-4368403,-5016803,-5014829,-5013629,-5011682,-5010482,-5008443,-5007243,-5006043,-5003863,-5002663,-5624263,-5622070,-5620870,-5619670,-5618470,-5617270,-5616070,-5614057,-5612857,-5610747,-5608806,-6230806,-6229606,-6228406,-6226346,-6225146,-6223946,-6222746,-6221546,-6219564,-6218364,-6217164,-6863164,-6861202,-6859063,-6857863,-6856663,-6855463,-6853341,-6851178,-6849978,-6848778,-6847578,-7459178,-7457978,-7455864,-7453842,-7451765,-7450565,-7449365,-7448165,-7446965,-7445765,-8047765,-8046565,-8045365,-8044165,-8042010,-8040100,-8038900,-8037700,-8035589,-8034389,-8033189,-8666389,-8665189,-8663989,-8662789,-8660779,-8658644,-8657444,-8656244,-8655044,-8652924,-8650867,-9287667,-9286467,-9284477,-9282323,-9280154,-9278234,-9277034,-9275834,-9273895,-9272695,-9888295,-9886163,-9883999,-9882799,-9880642,-9878516,-9877316,-9876116,-9874115,-9872050,-10508050,-10506850,-10504786,-10503586,-10501518,-10499586,-10497650,-10495657,-10493543,-10492343,-10490166,-11113366,-11112166,-11110966,-11108882,-11106747,-11104656,-11103456,-11102256,-11101056,-11099856,-11712656,-11711456,-11710256,-11708311,-11706326,-11704362,-11703162,-11701962,-11700762,-11699562,-12319962,-12318762,-12316779,-12315579,-12313582,-12312382,-12311182,-12309982,-12308782,-12306635,-12304727,-12980727,-12979527,-12978327,-12977127,-12975927,-12974727,-12973527,-12972327,-12971127,-12969927,-13599927,-13598727,-13597527,-13596327,-13595127,-13593927,-13592727,-13591527,-13590327,-13589127,-13587927,-14197927,-14196727,-14194619,-14193419,-14192219,-14190135,-14188935,-14187735,-14186535,-14184513,-14804513,-14803313,-14802113,-14800195,-14798995,-14797795,-14795818,-14794618,-14792589,-14790565,-14788508,-15421708,-15420508,-15418466,-15417266,-15416066,-15414866,-15413666,-15411495,-15409304,-15408104,-16036504,-16034407,-16033207,-16032007,-16030807,-16029607,-16028407,-16026262,-16024215,-16022313,-16020289,-16699889,-16698689,-16697489,-16696289,-16695089,-16692917,-16691717,-16690517,-16688459,-16687259,-16686059,-17288059,-17286859,-17284707,-17283507,-17281542,-17279446,-17278246,-17277046,-17275846,-17273671,-17271715,-17892115,-17890915,-17889715,-17887647,-17886447,-17885247,-17884047,-17882847,-17880696,-17878500,-18514500,-18512397,-18511197,-18509997,-18508797,-18506664,-18504513,-18503313,-18502113,-18500913,-18498988,-19120588,-19119388,-19118188,-19116988,-19115788,-19114588,-19112504,-19110515,-19109315,-19108115,-19724915,-19723715,-19721751,-19720551,-19719351,-19717327,-19715419,-19714219,-19713019,-19710930,-19708870,-20342070,-20340166,-20338966,-20337766,-20335836,-20334636,-20333436,-20331335,-20330135,-20328935,-20962935,-20961011,-20959811,-20958611,-20957411,-20956211,-20955011,-20953811,-20952611,-20951411,-20950211,-21627411,-21625302,-21624102,-21622902,-21621702,-21620502,-21619302,-21618102,-21616902,-21615702,-21613555,-22260755,-22259555,-22257426,-22256226,-22255026,-22253826,-22252626,-22251426,-22250226,-22249026,-22247826,-22924226,-22923026,-22920980,-22919780,-22917747,-22916547,-22915347,-22914147,-22912947,-22911747,-23524947,-23523747,-23522547,-23521347,-23520147,-23518220,-23516026,-23514826,-23513626,-23511445,-24137845,-24136645,-24135445,-24134245,-24133045,-24131845,-24130645,-24128612,-24127412,-24126212,-24754212,-24753012,-24751037,-24749837,-24748637,-24747437,-24746237,-24744232,-24742263,-24740154,-24738954,-25359754,-25358554,-25356559,-25355359,-25354159,-25352959,-25351759,-25350559,-25348552,-25347352,-25957352,-25956152,-25954952,-25953016,-25950828,-25949628,-25948428,-25947228,-25946028,-25944828,-26582428,-26581228,-26580028,-26578828,-26576867,-26575667,-26573626,-26572426,-26570523,-26569323,-27171723,-27169632,-27167625,-27166425,-27165225,-27163144,-27161944,-27160744,-27159544,-27158344,-27157144,-27791144,-27789079,-27786959,-27785759,-27784559,-27782432,-27781232,-27780032,-27778832,-27777632,-27776432,-28388432,-28387232,-28386032,-28384832,-28383632,-28382432,-28381232,-28380032,-28378832,-28376836,-28992036,-28990836,-28988751,-28987551
