1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
6136,13061,15891,17511,23564,27364,29862,33884,39278,48925,47369,50684,53381,56806,61947,67258,75044,77502,86662,89235,87667,91962,93899,100614,105052,106989,114794,119018,122745,129047,130177,128512,136298,144414,152449,155043,163520,166511,168990,174204,175567,174033,177525,182214,186769,189434,198465,206226
121520,258820,314220,345420,465280,540080,588840,668080,774760,965536,965536,1030636,1083376,1150676,1252296,1357316,1511058,1559018,1740102,1790362,1790362,1875062,1912602,2045702,2133262,2170802,2324922,2408202,2481542,2606382,2627782,2627782,2781524,2941833,3100530,3151210,3318703,3377323,3425703,3528783,3554843,3554843,3623483,3716063,3805963,3858063,4036580,4189824
