1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1200,1200,1200,1200,1200,1200,1200,1200,1200,2164,0,1200,1200,1200,1200,1200,1978,1200,2116,1200,0,1200,1200,1200,1200,1200,1980,1200,1200,1200,1200,0,1978,2011,2003,1200,2047,1200,1200,1200,1200,0,1200,1200,1200,1200,2103,1976
0,0,0,0,0,0,0,0,0,0,31120,0,0,0,0,0,0,0,0,0,31360,0,0,0,0,0,0,0,0,0,0,33300,0,0,0,0,0,0,0,0,0,30680,0,0,0,0,0,0
