1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,0,0,0,0,0,0,0,1610,0,0,0
182,176,117,135,153,113,118,140,194,161,161,113,171,116,182,115,135,134,192,130,197,185,113,125,166,139,158,122,198,128,105,110,119,113,111,201,175,203,115,152,167,153,138,195,112,177,165,121
9431,6795,2838,8596,9289,1059,6825,4069,8251,9192,1898,0,7203,3473,3767,2855,2076,5830,4894,4073,2590,2486,0,8283,9791,6727,1036,9009,4484,1665,1222,6514,4219,1103,0,8843,6084,3737,5072,6827,7501,8077,1963,8616,0,1452,9660,3626
