1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1818,1642,1525,1390,1237,1124,1006,866,672,511,350,1887,1716,1600,1418,1303,1168,1034,842,712,515,330,1887,1762,1596,1457,1299,1177,979,851,746,636,517,404,1889,1688,1513,1310,1195,1043,876,723,585,390,1888,1711,1546,1425,1274,1111,1005,887,736,556,408,1889,1732,1565,1419,1285,1177,1047,869,685,554,405,1889,1704,1576,1410,1276,1160,1015,842,682,502,348,1887,1693,1497,1381,1264,1089,929,786,585,446,1889,1692,1503,1357,1219,1039,862,702,534,340,1887,1751,1623,1455,1308,1122,984,836,713,590,433,1889,1687,1487,1380,1232,1065,896,784,678,553,375,1888,1699,1541,1352,1163,972,786,625,508,346,1887,1721,1548,1348,1231,1036,840,709,601,407,1889,1739,1590,1437,1282,1169,983,790,662,494,1890,1757,1617,1434,1303,1171,1006,839,649,446,1889,1748,1630,1507,1363,1227,1065,941,787,636,453,1890,1719,1539,1336,1157,1047,918,804,636,458,1890,1781,1669,1500,1340,1155,1045,923,751,583,469,1890,1687,1565,1374,1235,1048,907,775,609,482,1890,1757,1618,1507,1393,1198,1049,868,733,590,438,1889,1702,1570,1432,1235,1083,927,733,583,393,1888,1753,1594,1417,1232,1125,951,778,605,408,1889,1691,1543,1411,1287,1106,933,750,612,430,1889,1746,1599,1479,1324,1181,1041,930,729,623,451,1890,1766,1634,1442,1269,1106,915,756,579,428,1889,1718,1576,1410,1250,1122,1006,897,724,586,433,1889,1685,1525,1350,1180,978,864,681,571,414,1889,1773,1639,1533,1333,1172,1054,891,733,625,426,1889,1749,1618,1471,1283,1111,966,787,653,511,339,1887,1772,1659,1511,1325,1170,973,843,703,517,345,1887,1745,1640,1484,1292,1154,986,854,674,480,1890,1760,1611,1419,1268,1071,917,810,673,550,422,1889,1780,1619,1479,1293,1150,992,814,707,549,366,1888,1768,1616,1453,1315,1163,988,882,736,556,436,1889,1740,1578,1435,1262,1114,971,775,615,479,1890,1719,1564,1387,1210,1049,908,730,607,416,1889,1722,1594,1458,1264,1150,1038,887,693,536,401,1889,1781,1585,1426,1274,1166,1035,857,712,528,328,1887,1728,1604,1446,1270,1164,1028,887,683,543,421,1889,1688,1485,1314,1127,962,846,652,465,1890,1723,1583,1411,1218,1061,934,813,680,540,387,1888,1693,1583,1467,1306,1154,964,768,594,463,1890,1686,1552,1382,1232,1039,911,740,604,499,1890,1766,1567,1395,1284,1137,957,800,675,496,1890,1719,1566,1424,1226,1103,953,760,580,473,1890,1736,1553,1381,1177,1064,936,747,597,417,1889,1730,1592,1439,1286,1115,974,779,658,536,406,1889,1770,1655,1501,1356
2000,4143,5343,6543,8602,10730,11930,13130,14330,16355,18474,19674,3174,5094,6294,7494,8694,9894,11094,12294,13494,14694,15894,-806,1222,3401,4601,5801,7901,9101,10301,11501,12701,13901,15101,-859,1225,2425,3625,4825,6025,7975,9982,11182,13243,-2857,-1657,509,1709,2909,4109,5309,7266,8466,9666,10866,-5054,-3854,-2654,-1454,-254,1744,2944,4144,6240,7440,8640,-7310,-6110,-4130,-2089,-889,311,1511,3514,4714,5914,7966,-8554,-6503,-4579,-2651,-1451,-251,949,2149,3349,5505,-10035,-8835,-6711,-5511,-4311,-2263,-142,1058,2258,3458,-13142,-10994,-9794,-8594,-7394,-5295,-3128,-1215,-15,1957,3157,-12513,-11313,-10113,-7990,-6790,-4858,-3658,-1705,-505,695,1895,-14355,-12325,-10175,-8975,-7775,-5649,-4449,-2463,-1263,-63,-16603,-15403,-14203,-12026,-9930,-8730,-6665,-4572,-3372,-2172,-18102,-16902,-15702,-14502,-13302,-12102,-10902,-9702,-7736,-6536,-21596,-20396,-19196,-17996,-16796,-15596,-14396,-13196,-11996,-10796,-26336,-25136,-23936,-22736,-21536,-20336,-19136,-17936,-16736,-14736,-12782,-28252,-27052,-25852,-24652,-23452,-22252,-20064,-18113,-16169,-14969,-30389,-28393,-27193,-25160,-23960,-22760,-21560,-19467,-18267,-16150,-14950,-30260,-29060,-26929,-25729,-24529,-23329,-22129,-20929,-18769,-16678,-31858,-29707,-28507,-27307,-26107,-24907,-23707,-21667,-20467,-19267,-17290,-32910,-31710,-30510,-28318,-27118,-25918,-24718,-23518,-22318,-20127,-36197,-34997,-33797,-32597,-31397,-30197,-28997,-27797,-25629,-24429,-40349,-39149,-37949,-36749,-35549,-34349,-33149,-31949,-30749,-29549,-45249,-44049,-42849,-41649,-40449,-39249,-38049,-36075,-34875,-33675,-32475,-47965,-46021,-43981,-42781,-41581,-40381,-39181,-37003,-35803,-34603,-50323,-48338,-47138,-45087,-43130,-41930,-39807,-38607,-37407,-35263,-34063,-49733,-47746,-46546,-45346,-44146,-42946,-40881,-39681,-38481,-37281,-53141,-51941,-49814,-48614,-46497,-44396,-42251,-40213,-39013,-36942,-34771,-50511,-49311,-48111,-46911,-45711,-44511,-43311,-41300,-39322,-38122,-36922,-53532,-51449,-50249,-48252,-47052,-45852,-44652,-43452,-42252,-40054,-38854,-55404,-54204,-53004,-50867,-48882,-47682,-46482,-44317,-43117,-41917,-57117,-55917,-54717,-52671,-51471,-49313,-48113,-46027,-44827,-43627,-41631,-57411,-56211,-55011,-52881,-51681,-50481,-49281,-48081,-46881,-44954,-42767,-59107,-57907,-55916,-54716,-53516,-52316,-51116,-49916,-48716,-47516,-46316,-61956,-60756,-59556,-57554,-55503,-54303,-52118,-49966,-48766,-47566,-62776,-60829,-58819,-57619,-55506,-53365,-52165,-50965,-49765,-47859,-63699,-61744,-60544,-59344,-58144,-56112,-54912,-53712,-52512,-50424,-49224,-65214,-63095,-61895,-59933,-58733,-56630,-55430,-54230,-53030,-51830,-50630,-67350,-66150,-64950,-63020,-61820,-60620,-59420,-57371,-56171,-54155,-51974,-67764,-66564,-64373,-63173,-61973,-59926,-58726,-57526,-56326,-71676,-70476,-69276,-67190,-65990,-63844,-61684,-60484,-59284,-58084,-56035,-72165,-70965,-68813,-67613,-65535,-63400,-61305,-60105,-58905,-56877,-72247,-71047,-69136,-67936,-66736,-65536,-64336,-62395,-60443,-59243,-74253,-73053,-70930,-69730,-67816,-66616,-64566,-63366,-62166,-60183,-75223,-74023,-72823,-71623,-70423,-69223,-68023,-66823,-65623,-64423,-79693,-78493,-77293,-75167,-73967,-72767,-70734,-69534,-67617,-66417,-82247,-81047,-79847,-78647,-77447,-75249,-74049,-71945,-70745,-69545,-67525,-83465,-82265,-81065,-78929,-76949
