1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1200,1200,2032,1200,1200,1200,1939,1960,1200,2160,2026,0,1200,1961,1200,1200,2047,1200,1200,1200,1987,1200,0,1953,2041,2188,1200,1938,1200,1200,1200,1200,1200,0,1200,1200,1200,1200,1200,1961,1200,1200,2012,1200,0,1200,2163,1200
0,0,0,0,0,0,0,0,0,0,0,16460000,0,0,0,0,0,0,0,0,0,0,16070000,0,0,0,0,0,0,0,0,0,0,15540000,0,0,0,0,0,0,0,0,0,0,16100000,0,0,0
