1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
2000,1870,1668,1521,1414,1232,1120,961,829,644,447,1889,1701,1519,1315,1114,990,860,737,582,414,1889,1708,1593,1452,1297,1170,1042,901,764,644,493,1890,1686,1524,1400,1199,1039,872,739,555,418,1889,1763,1615,1490,1365,1205,1072,905,711,517,352,1888,1742,1543,1380,1197,1061,872,687,504,325,1887,1732,1562,1447,1328,1143,1004,814,619,499,1890,1744,1595,1409,1282,1140,980,855,711,585,420,1889,1756,1594,1472,1296,1111,967,831,632,462,1890,1714,1528,1363,1168,982,800,606,491,1890,1778,1608,1459,1275,1142,1022,878,761,633,462,1890,1706,1541,1361,1248,1095,967,779,659,542,348,1887,1782,1669,1518,1328,1184,1033,899,745,625,451,1890,1784,1583,1418,1232,1110,954,752,574,413,1889,1736,1583,1395,1264,1113,963,795,667,538,419,1889,1760,1569,1425,1242,1052,934,759,613,422,1889,1736,1566,1378,1252,1124,990,821,662,482,1890,1774,1591,1415,1304,1150,1044,848,663,502,337,1887,1694,1570,1367,1203,1060,908,738,569,430,1889,1713,1532,1371,1236,1097,969,786,613,413,1889,1762,1566,1461,1353,1237,1118,1010,904,753,593,403,1889,1777,1588,1461,1340,1183,993,818,636,463,1890,1783,1651,1474,1295,1148,977,820,666,503,326,1887,1690,1486,1355,1249,1107,943,766,600,436,1889,1692,1507,1321,1205,1017,852,653,460,1890,1770,1571,1400,1281,1095,987,822,688,582,392,1888,1749,1548,1420,1236,1061,876,769,602,419,1889,1741,1550,1423,1305,1162,977,832,700,515,405,1889,1741,1540,1413,1271,1145,992,829,646,459,1890,1777,1603,1481,1359,1200,1004,873,678,534,339,1887,1762,1642,1503,1378,1184,1002,854,659,500,1890,1739,1554,1356,1189,986,792,629,463,1890,1777,1669,1504,1361,1211,1031,828,657,456,1890,1729,1614,1480,1365,1161,980,872,696,499,1890,1762,1567,1422,1219,1109,968,824,636,476,1890,1728,1597,1467,1280,1147,970,789,615,419,1889,1721,1548,1403,1298,1173,1024,909,802,671,479,1890,1730,1618,1477,1372,1183,1031,842,669,548,398,1888,1740,1598,1419,1280,1146,945,800,668,496,1890,1773,1656,1540,1362,1180,1031,917,809,614,466,1890,1705,1558,1449,1312,1173,1053,928,744,562,404,1889,1766,1624,1453,1335,1196,1034,906,745,546,411,1889,1689,1518,1410,1267,1069,921,780,675,523,348,1887,1738,1548,1383,1180,1024,861,677,494,1890,1778,1635,1463,1282,1140,1024,904,719,567,460,1890,1773,1628,1502,1335,1162,1036,850,659,465,1890,1753,1589,1408,1277,1127,934,785,581,410,1889,1736,1598,1463,1292,1187,1004,837,688,557,417,1889
2000,4095,6041,7241,8441,10421,12560,13760,14960,16160,18130,15024,16224,18283,19483,21617,23705,24905,26105,28033,29233,26061,27261,28461,29661,30861,32061,33261,34461,35661,36861,38061,35047,36247,37447,38647,39847,41047,43173,44373,45573,46773,43609,45591,47574,49601,50801,52952,54152,55352,56552,58499,60677,57381,59423,60623,61823,63023,64223,65423,66623,67823,69982,66632,67832,69032,71041,72241,73441,75566,76766,78689,79889,76887,78087,79287,80487,81687,82887,84087,85287,86487,87687,88887,85727,86927,88127,89327,90527,92644,94742,95942,97142,98342,95266,97191,99109,100309,101509,103502,105472,107628,108828,105810,107010,108210,109410,111404,113505,115561,116761,118722,119922,121833,118757,119957,121157,123290,124490,125690,126890,128090,130039,132038,133238,129934,131134,132334,133534,135648,136848,138048,139989,142117,143317,144517,141419,142619,143819,145767,146967,148167,150077,152132,154071,155271,152097,153297,154497,155697,156897,159052,161101,162301,163501,164701,165901,162739,163939,166011,167211,168411,170365,172397,173597,175644,177636,174480,175680,177729,179746,180946,182146,183346,184546,185746,187907,184871,186774,187974,190032,191232,193221,194421,195621,196821,199010,201208,197882,200048,202230,204142,205342,206542,207742,209669,210869,212898,209758,211712,212912,214112,215312,216512,217712,218912,220112,221312,218138,219338,220538,222537,223737,225904,227104,228304,229504,230704,231904,233104,229910,231110,233162,234362,236330,238253,240288,241488,242688,243888,240814,242014,243214,245349,246549,247749,248949,250149,251349,252549,253749,250401,251601,253759,254959,256159,257359,259300,261445,262645,263845,260717,261917,263830,265929,267877,269077,270277,272470,273670,270590,271790,272990,274190,275390,276590,277790,279799,280999,282199,283399,280183,281383,282583,283783,284983,286183,287383,288583,289783,290983,287821,289987,291894,293891,295870,297070,299175,301088,302288,303488,304688,301498,303656,305684,307608,309578,310778,311978,313985,315185,316385,313303,314503,315703,316903,318974,320174,322345,323545,325693,327624,328824,325502,326702,327902,329102,330302,331502,332702,333902,335102,337027,334027,335227,337196,338396,339596,340796,341996,344174,345374,342300,344306,345506,346706,347906,350078,352163,353363,355469,357542,354454,355654,356854,358054,359254,360454,361654,362854,364897,366097,363095,364295,365495,367606,369629,370829,372029,373229,374429,375629,372581,374724,375924,377124,378324,380267,381467,382667,383867,385067,381905,383833,385905,387105,388305,389505,390705,392836,394036,396100,397300,394258,395458,397453,398653,399853,401053,402253,403453,404653,406803,408003,404799,406708,407908,409108,410308,411508,413615,414815,416015,417215,414207,416322,417522,418722,419922,421122,422322,423522,425433,426633,428632,425564,427486,428686,429886,431086,432990,434190,436373,437573,438773,439973,436781,438885,441034,442941,444141,446259,447459,449402,450602,452760,453960,450782,451982,453182,454382,455582,456782,458722,460654,462555,463755,464955,461651,463721,465700,466900,468100,469300,470500,471700,472900,469888,471088,472288,473488,475416,477445,478645,480608,482754,483954,485154,482074,483274,484474,485674,487769,489735,490935,492135,494215,496175,493105,494305,495505,497633,499763,500963,502163,503363,504563,505763,502583,503783,504983,506183,507383,509372,511549,512749,513949,515149,517185,514019
