1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0,0,0,0,0,0,0,0,0,1553,0,0,0,0,0,0,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,0,0,0,1582,0,0,0,0,0,0
130,202,147,107,182,112,159,132,185,197,111,188,182,204,201,124,130,123,155,168,111,181,115,141,155,127,128,141,137,120,151,110,204,162,124,201,160,167,133,184,137,111,126,148,125,125,160,133
8954,7468,4586,2790,7809,9395,6524,5730,3747,7701,0,6796,8596,4675,9346,8880,5794,3199,7285,1401,0,2540,6912,5502,3391,1462,3773,4481,3832,4550,2175,0,4301,4547,5841,5283,6244,9264,1531,1128,6427,0,7827,7837,8273,2586,9512,1119
